,User_Id,Place_Id,Place_Ratings
26248,800,236,5
26249,800,109,5
26250,800,92,5
26251,800,259,5
26252,800,211,5
26253,800,85,5
26254,800,104,5
26255,800,247,5
26256,800,271,4
26257,800,142,5
26258,800,75,5
26259,800,19,5
26260,800,311,4
26261,800,339,5
26262,800,33,5
26263,800,434,4
26264,800,254,4
26265,801,384,5
26266,801,356,5
26267,801,213,4
26268,801,185,4
26269,801,418,5
26270,801,371,4
26271,801,389,4
26272,801,425,5
26273,801,227,5
26274,801,44,4
26275,801,220,4
26276,801,259,4
26277,801,1,5
26278,801,121,5
26279,801,207,5
26280,801,103,5
26281,801,339,5
26282,801,128,4
26283,801,4,5
26284,801,408,5
26285,801,70,5
26286,801,313,2
26287,801,375,4
26288,801,325,5
26289,801,175,5
26290,801,6,3
26291,801,49,5
26292,802,104,5
26293,802,121,5
26294,802,206,5
26295,802,233,5
26296,802,90,5
26297,802,222,5
26298,802,75,5
26299,802,57,5
26300,802,301,5
26301,802,100,5
26302,802,174,4
26303,802,287,4
26304,802,370,3
26305,802,96,5
26306,802,214,5
26307,802,4,5
26308,802,143,5
26309,802,92,5
26310,802,408,5
26311,802,39,4
26312,802,18,5
26313,802,434,5
26314,802,232,5
26315,802,420,4
26316,802,418,5
26317,802,231,5
26318,802,6,4
26319,802,1,5
26320,802,359,4
26321,802,365,4
26322,802,70,5
26323,802,125,5
26324,802,183,5
26325,802,195,5
26326,802,37,4
26327,802,207,4
26328,802,26,5
26329,802,93,5
26330,802,48,5
26331,802,44,5
26332,803,428,5
26333,803,24,5
26334,803,106,5
26335,803,81,5
26336,803,35,5
26337,803,200,4
26338,803,180,4
26339,803,339,5
26340,803,23,5
26341,803,179,5
26342,803,240,4
26343,803,111,5
26344,803,302,4
26345,803,126,4
26346,803,136,4
26347,803,3,5
26348,803,284,5
26349,803,283,5
26350,803,156,5
26351,803,364,5
26352,803,214,5
26353,803,4,4
26354,803,98,4
26355,803,320,4
26356,803,220,5
26357,803,408,1
26358,803,338,4
26359,803,139,5
26360,803,359,4
26361,803,118,5
26362,803,7,5
26363,803,80,5
26364,803,6,4
26365,803,227,5
26366,803,230,5
26367,803,104,4
26368,803,132,5
26369,803,87,5
26370,804,408,4
26371,804,191,4
26372,804,435,4
26373,804,225,5
26374,804,217,4
26375,804,121,5
26376,804,222,5
26377,804,214,4
26378,804,36,5
26379,804,373,1
26380,804,3,5
26381,804,223,5
26382,804,402,5
26383,804,346,3
26384,804,227,5
26385,804,405,4
26386,804,167,5
26387,804,362,5
26388,804,80,5
26389,804,428,5
26390,804,51,4
26391,804,359,5
26392,804,93,5
26393,804,87,4
26394,804,56,4
26395,804,92,5
26396,804,27,4
26397,804,33,5
26398,804,284,4
26399,804,126,4
26400,804,134,4
26401,804,419,5
26402,804,117,4
26403,804,387,5
26404,804,2,5
26405,804,24,5
26406,805,80,5
26407,805,216,5
26408,805,412,5
26409,805,142,5
26410,805,3,5
26411,805,27,4
26412,805,108,1
26413,805,7,5
26414,805,1,5
26415,805,93,5
26416,805,57,5
26417,805,92,5
26418,805,308,5
26419,805,288,5
26420,805,422,4
26421,805,90,5
26422,805,324,4
26423,805,410,4
26424,805,251,3
26425,805,239,4
26426,805,356,4
26427,805,214,5
26428,805,335,5
26429,805,104,5
26430,805,4,5
26431,805,321,4
26432,805,259,5
26433,805,97,5
26434,805,18,5
26435,805,30,4
26436,805,434,5
26437,805,220,5
26438,805,339,5
26439,805,174,4
26440,806,57,5
26441,806,109,4
26442,806,227,5
26443,806,308,5
26444,806,359,4
26445,806,2,5
26446,806,207,5
26447,806,302,5
26448,806,36,5
26449,806,58,5
26450,806,86,5
26451,806,87,5
26452,806,1,4
26453,806,4,4
26454,806,33,2
26455,806,215,5
26456,806,174,5
26457,806,220,5
26458,806,61,5
26459,806,325,5
26460,806,100,5
26461,806,7,5
26462,806,6,4
26463,807,256,5
26464,807,211,5
26465,807,373,4
26466,807,5,4
26467,807,381,5
26468,807,80,5
26469,807,351,5
26470,807,118,5
26471,807,103,2
26472,807,48,4
26473,807,321,4
26474,807,93,5
26475,807,4,4
26476,807,27,5
26477,807,396,5
26478,807,371,5
26479,807,58,5
26480,807,434,4
26481,807,414,4
26482,807,100,5
26483,807,225,5
26484,807,114,5
26485,807,227,4
26486,807,262,5
26487,807,56,4
26488,807,31,5
26489,807,214,2
26490,807,6,4
26491,807,404,5
26492,807,376,5
26493,807,1,4
26494,808,254,4
26495,808,308,5
26496,808,130,4
26497,808,88,5
26498,808,396,4
26499,808,318,5
26500,808,114,2
26501,808,80,5
26502,808,40,5
26503,808,92,5
26504,808,321,4
26505,808,381,5
26506,808,172,5
26507,808,90,4
26508,808,121,5
26509,808,279,5
26510,808,423,5
26511,808,30,4
26512,808,382,5
26513,808,389,4
26514,808,109,4
26515,808,257,5
26516,808,217,4
26517,808,104,5
26518,808,199,3
26519,808,86,5
26520,808,93,5
26521,808,288,5
26522,808,216,5
26523,808,7,5
26524,808,271,1
26525,808,27,4
26526,808,96,5
26527,808,57,5
26528,809,395,5
26529,809,104,5
26530,809,211,4
26531,809,4,5
26532,809,57,5
26533,809,321,5
26534,809,26,5
26535,809,370,5
26536,809,214,5
26537,809,375,5
26538,809,88,5
26539,809,240,5
26540,809,412,5
26541,809,3,4
26542,809,178,5
26543,809,6,5
26544,809,112,5
26545,809,53,5
26546,809,111,5
26547,809,382,3
26548,809,121,5
26549,809,227,4
26550,809,126,5
26551,809,109,4
26552,809,216,4
26553,809,410,4
26554,809,344,5
26555,809,235,4
26556,809,394,5
26557,809,27,5
26558,810,93,5
26559,810,80,5
26560,810,49,5
26561,810,6,4
26562,810,4,5
26563,810,405,4
26564,810,339,5
26565,810,279,5
26566,810,3,2
26567,810,338,5
26568,810,17,5
26569,810,87,4
26570,810,241,5
26571,810,97,5
26572,810,35,5
26573,810,284,5
26574,810,417,4
26575,810,220,4
26576,810,408,5
26577,810,2,4
26578,810,311,4
26579,810,104,5
26580,810,197,5
26581,810,121,5
26582,810,434,5
26583,810,410,5
26584,810,177,4
26585,810,214,4
26586,811,86,5
26587,811,214,5
26588,811,370,4
26589,811,375,5
26590,811,339,5
26591,811,97,5
26592,811,93,5
26593,811,56,5
26594,811,27,5
26595,811,213,5
26596,811,359,5
26597,811,219,1
26598,811,420,5
26599,811,88,5
26600,811,419,4
26601,811,33,5
26602,811,224,4
26603,811,7,5
26604,811,231,5
26605,811,1,3
26606,811,382,4
26607,811,221,4
26608,811,406,4
26609,811,338,5
26610,811,24,5
26611,811,174,4
26612,811,229,5
26613,811,411,5
26614,812,4,3
26615,812,31,4
26616,812,7,4
26617,812,227,5
26618,812,313,4
26619,812,419,5
26620,812,3,5
26621,812,434,4
26622,812,400,4
26623,812,183,4
26624,812,381,5
26625,812,408,4
26626,812,221,5
26627,812,222,5
26628,812,121,5
26629,812,27,4
26630,812,174,5
26631,812,1,5
26632,812,202,5
26633,812,97,5
26634,812,24,5
26635,812,268,5
26636,812,359,4
26637,812,218,4
26638,812,17,5
26639,812,164,4
26640,812,371,5
26641,812,26,4
26642,812,211,5
26643,812,92,5
26644,812,266,5
26645,812,90,4
26646,812,233,5
26647,812,86,5
26648,812,214,5
26649,812,81,5
26650,812,220,5
26651,812,396,5
26652,812,161,5
26653,813,395,5
26654,813,92,5
26655,813,24,5
26656,813,405,5
26657,813,130,5
26658,813,90,5
26659,813,325,5
26660,813,128,4
26661,813,375,5
26662,813,225,5
26663,813,302,5
26664,813,368,4
26665,813,408,5
26666,813,103,5
26667,813,3,4
26668,813,142,5
26669,813,381,5
26670,813,371,4
26671,813,81,4
26672,813,216,4
26673,813,80,5
26674,813,181,5
26675,813,86,5
26676,813,402,5
26677,813,112,4
26678,813,223,5
26679,813,104,4
26680,813,109,5
26681,813,7,5
26682,813,1,5
26683,813,432,5
26684,813,27,4
26685,813,133,5
26686,813,394,3
26687,813,370,4
26688,813,57,4
26689,813,150,5
26690,813,121,5
26691,813,114,4
26692,813,88,5
26693,813,313,4
26694,814,109,5
26695,814,103,5
26696,814,97,5
26697,814,408,2
26698,814,30,5
26699,814,158,4
26700,814,332,5
26701,814,7,5
26702,814,5,4
26703,814,36,4
26704,814,19,5
26705,814,4,5
26706,814,174,5
26707,814,2,5
26708,814,100,5
26709,814,268,5
26710,814,193,5
26711,814,318,5
26712,814,6,4
26713,814,214,4
26714,814,121,5
26715,814,181,5
26716,814,27,4
26717,814,207,1
26718,814,55,5
26719,814,179,4
26720,814,3,1
26721,814,282,5
26722,814,434,5
26723,814,180,5
26724,814,338,4
26725,814,216,4
26726,814,251,4
26727,814,305,5
26728,814,31,4
26729,814,81,5
26730,814,61,5
26731,814,217,4
26732,814,44,5
26733,814,339,5
26734,814,226,5
26735,815,92,5
26736,815,6,2
26737,815,318,4
26738,815,237,5
26739,815,56,4
26740,815,3,5
26741,815,93,3
26742,815,402,2
26743,815,7,3
26744,815,1,5
26745,815,259,5
26746,815,335,5
26747,815,359,5
26748,815,22,5
26749,815,225,3
26750,815,193,4
26751,815,406,4
26752,815,185,5
26753,815,86,5
26754,815,321,5
26755,815,33,5
26756,815,239,5
26757,815,308,5
26758,815,227,4
26759,815,27,4
26760,815,181,5
26761,815,78,5
26762,815,384,4
26763,815,395,5
26764,815,408,5
26765,815,216,4
26766,815,58,1
26767,815,57,5
26768,815,418,5
26769,815,4,4
26770,815,128,5
26771,815,214,5
26772,815,80,5
26773,816,160,4
26774,816,207,4
26775,816,370,5
26776,816,311,5
26777,816,214,5
26778,816,338,5
26779,816,4,5
26780,816,135,5
26781,816,130,4
26782,816,31,5
26783,816,27,4
26784,816,88,5
26785,816,103,5
26786,816,126,3
26787,816,80,5
26788,816,288,5
26789,816,121,5
26790,816,219,5
26791,816,104,4
26792,816,423,5
26793,816,39,4
26794,816,93,5
26795,816,23,5
26796,816,78,4
26797,816,100,5
26798,816,216,2
26799,816,339,4
26800,816,183,4
26801,816,22,5
26802,817,6,5
26803,817,90,5
26804,817,216,4
26805,817,268,5
26806,817,97,5
26807,817,109,5
26808,817,48,5
26809,817,81,4
26810,817,227,4
26811,817,174,5
26812,817,236,5
26813,817,338,5
26814,817,35,5
26815,817,60,4
26816,817,408,4
26817,817,146,5
26818,817,395,5
26819,817,346,5
26820,817,176,4
26821,817,114,5
26822,817,240,4
26823,817,358,4
26824,817,27,4
26825,817,434,4
26826,817,7,4
26827,817,386,5
26828,817,207,5
26829,817,239,5
26830,817,1,5
26831,817,58,5
26832,818,418,5
26833,818,137,2
26834,818,48,5
26835,818,81,5
26836,818,118,2
26837,818,114,4
26838,818,87,5
26839,818,365,4
26840,818,3,5
26841,818,376,2
26842,818,419,5
26843,818,256,5
26844,818,251,5
26845,818,104,5
26846,818,284,5
26847,818,216,5
26848,818,239,5
26849,818,359,4
26850,818,434,5
26851,818,5,5
26852,818,121,4
26853,818,1,5
26854,818,172,4
26855,818,4,4
26856,818,27,5
26857,818,180,5
26858,818,6,4
26859,818,338,5
26860,818,12,4
26861,818,7,4
26862,818,215,4
26863,818,2,5
26864,818,211,5
26865,818,179,5
26866,818,375,4
26867,819,408,5
26868,819,222,5
26869,819,418,5
26870,819,154,4
26871,819,86,5
26872,819,7,5
26873,819,161,5
26874,819,423,5
26875,819,297,5
26876,819,98,4
26877,819,88,5
26878,819,183,4
26879,819,112,5
26880,819,103,5
26881,819,217,4
26882,819,405,3
26883,819,81,5
26884,819,402,5
26885,819,31,5
26886,819,24,5
26887,819,216,4
26888,819,231,3
26889,819,375,4
26890,819,400,4
26891,819,227,5
26892,819,109,5
26893,819,198,5
26894,819,6,4
26895,819,35,4
26896,819,3,5
26897,819,177,4
26898,819,364,4
26899,819,1,3
26900,819,174,4
26901,819,30,5
26902,819,381,5
26903,820,3,4
26904,820,217,5
26905,820,80,5
26906,820,297,5
26907,820,159,5
26908,820,308,5
26909,820,395,5
26910,820,232,5
26911,820,214,5
26912,820,36,5
26913,820,81,5
26914,820,118,5
26915,820,114,4
26916,820,388,4
26917,820,434,5
26918,820,35,5
26919,820,4,2
26920,820,225,5
26921,820,228,1
26922,820,211,5
26923,820,103,5
26924,820,231,4
26925,820,6,4
26926,820,133,5
26927,820,27,5
26928,820,179,5
26929,820,236,5
26930,820,435,4
26931,820,86,4
26932,820,227,5
26933,820,359,5
26934,820,216,4
26935,820,174,5
26936,820,219,4
26937,820,93,5
26938,820,247,2
26939,820,129,4
26940,820,240,5
26941,821,434,1
26942,821,240,5
26943,821,2,5
26944,821,103,5
26945,821,100,5
26946,821,31,4
26947,821,381,5
26948,821,298,5
26949,821,247,4
26950,821,17,5
26951,821,335,5
26952,821,344,5
26953,821,224,4
26954,821,33,5
26955,821,3,5
26956,821,220,4
26957,821,111,4
26958,821,26,5
26959,821,22,5
26960,821,117,5
26961,821,92,5
26962,821,81,5
26963,821,93,4
26964,821,185,5
26965,821,114,5
26966,821,61,5
26967,821,177,5
26968,821,27,5
26969,822,6,5
26970,822,80,5
26971,822,434,4
26972,822,227,4
26973,822,27,5
26974,822,346,5
26975,822,408,3
26976,822,78,5
26977,822,2,5
26978,822,57,5
26979,822,312,5
26980,822,56,3
26981,822,214,5
26982,822,279,5
26983,822,1,4
26984,822,7,4
26985,822,176,5
26986,822,61,5
26987,822,130,4
26988,822,137,4
26989,822,321,4
26990,822,17,5
26991,822,216,4
26992,822,131,5
26993,822,375,5
26994,822,194,4
26995,822,114,4
26996,822,166,5
26997,822,35,5
26998,822,325,5
26999,822,412,5
27000,822,86,5
27001,822,339,4
27002,823,223,5
27003,823,126,5
27004,823,93,5
27005,823,112,4
27006,823,104,5
27007,823,410,4
27008,823,3,5
27009,823,226,5
27010,823,33,5
27011,823,206,4
27012,823,346,5
27013,823,1,5
27014,823,405,5
27015,823,121,4
27016,823,48,5
27017,823,277,4
27018,823,6,5
27019,823,214,5
27020,823,434,5
27021,823,79,5
27022,823,183,2
27023,823,161,5
27024,823,90,5
27025,823,402,5
27026,823,288,5
27027,823,25,5
27028,823,177,4
27029,823,408,4
27030,823,17,5
27031,823,251,3
27032,823,394,4
27033,823,308,5
27034,823,387,5
27035,823,128,5
27036,823,207,5
27037,823,27,4
27038,823,92,5
27039,823,414,5
27040,823,224,4
27041,824,25,4
27042,824,50,5
27043,824,112,4
27044,824,267,4
27045,824,1,4
27046,824,103,5
27047,824,114,5
27048,824,227,5
27049,824,344,3
27050,824,104,5
27051,824,75,4
27052,824,4,5
27053,824,373,5
27054,824,259,5
27055,824,30,4
27056,824,347,5
27057,824,338,4
27058,824,217,1
27059,824,159,4
27060,824,408,5
27061,824,97,4
27062,824,211,4
27063,824,20,5
27064,824,297,5
27065,824,216,5
27066,824,89,5
27067,824,429,4
27068,824,87,4
27069,824,405,5
27070,824,27,5
27071,824,251,5
27072,824,339,4
27073,824,359,4
27074,824,78,4
27075,824,218,5
27076,824,311,5
27077,824,6,3
27078,824,57,5
27079,824,203,5
27080,824,90,5
27081,824,356,5
27082,824,375,5
27083,825,227,4
27084,825,92,2
27085,825,108,4
27086,825,111,5
27087,825,264,5
27088,825,225,5
27089,825,408,4
27090,825,7,5
27091,825,411,5
27092,825,127,4
27093,825,247,4
27094,825,184,5
27095,825,164,4
27096,825,175,5
27097,825,121,5
27098,825,258,5
27099,825,33,5
27100,825,85,4
27101,825,93,5
27102,825,428,5
27103,825,114,5
27104,825,27,5
27105,825,88,5
27106,825,207,5
27107,825,1,5
27108,825,209,4
27109,825,229,5
27110,825,216,4
27111,825,351,5
27112,825,279,5
27113,825,211,5
27114,825,3,5
27115,825,89,3
27116,825,81,4
27117,825,109,4
27118,825,17,5
27119,825,434,4
27120,825,412,5
27121,826,396,4
27122,826,239,5
27123,826,80,5
27124,826,288,5
27125,826,259,4
27126,826,312,5
27127,826,222,5
27128,826,111,4
27129,826,90,5
27130,826,297,4
27131,826,24,5
27132,826,254,1
27133,826,311,4
27134,826,141,5
27135,826,125,4
27136,826,91,4
27137,826,187,5
27138,826,108,4
27139,826,93,5
27140,826,4,1
27141,826,381,5
27142,826,156,4
27143,826,27,5
27144,826,338,5
27145,826,325,5
27146,826,1,5
27147,826,3,5
27148,827,85,4
27149,827,216,5
27150,827,153,5
27151,827,92,5
27152,827,311,4
27153,827,214,1
27154,827,217,2
27155,827,89,3
27156,827,7,4
27157,827,31,4
27158,827,338,4
27159,827,281,4
27160,827,405,3
27161,827,435,4
27162,827,418,5
27163,827,70,5
27164,827,211,5
27165,827,90,5
27166,827,4,5
27167,827,288,5
27168,827,333,4
27169,827,81,4
27170,827,103,5
27171,827,225,5
27172,827,80,3
27173,827,207,4
27174,827,194,5
27175,827,100,5
27176,827,371,4
27177,827,1,4
27178,827,344,5
27179,827,104,5
27180,828,176,5
27181,828,17,5
27182,828,241,4
27183,828,3,5
27184,828,215,5
27185,828,227,5
27186,828,121,5
27187,828,130,5
27188,828,36,5
27189,828,58,4
27190,828,141,5
27191,828,179,5
27192,828,174,4
27193,828,78,5
27194,828,216,5
27195,828,100,5
27196,828,114,5
27197,828,163,5
27198,828,339,5
27199,828,175,5
27200,828,177,5
27201,828,219,5
27202,828,87,5
27203,828,24,5
27204,828,183,5
27205,828,109,5
27206,828,27,4
27207,829,302,5
27208,829,4,4
27209,829,214,5
27210,829,81,5
27211,829,311,5
27212,829,308,5
27213,829,112,5
27214,829,379,1
27215,829,338,5
27216,829,23,5
27217,829,387,4
27218,829,103,5
27219,829,384,5
27220,829,227,5
27221,829,6,4
27222,829,381,5
27223,829,216,4
27224,829,408,5
27225,829,336,1
27226,829,161,5
27227,829,92,5
27228,829,371,4
27229,829,321,5
27230,829,109,5
27231,829,194,5
27232,829,104,5
27233,830,183,5
27234,830,293,4
27235,830,375,4
27236,830,320,5
27237,830,2,5
27238,830,6,5
27239,830,436,5
27240,830,191,4
27241,830,217,4
27242,830,212,4
27243,830,90,4
27244,830,400,4
27245,830,81,5
27246,830,141,5
27247,830,3,5
27248,830,104,4
27249,830,253,5
27250,830,355,5
27251,830,344,5
27252,830,194,5
27253,830,30,4
27254,830,92,5
27255,830,227,5
27256,830,86,5
27257,830,221,5
27258,830,394,4
27259,830,114,5
27260,830,27,5
27261,830,225,5
27262,830,408,5
27263,830,220,5
27264,830,301,5
27265,830,402,5
27266,830,208,5
27267,831,396,4
27268,831,264,5
27269,831,408,5
27270,831,346,5
27271,831,97,4
27272,831,80,5
27273,831,279,5
27274,831,226,5
27275,831,90,5
27276,831,201,5
27277,831,382,5
27278,831,373,4
27279,831,419,3
27280,831,420,4
27281,831,4,4
27282,831,5,4
27283,831,104,4
27284,831,234,4
27285,831,117,5
27286,831,7,4
27287,831,39,4
27288,831,259,2
27289,831,227,4
27290,831,214,5
27291,831,100,4
27292,831,121,5
27293,831,6,4
27294,831,174,5
27295,832,338,5
27296,832,146,5
27297,832,215,5
27298,832,33,5
27299,832,224,5
27300,832,408,5
27301,832,6,5
27302,832,18,5
27303,832,137,4
27304,832,276,5
27305,832,295,5
27306,832,21,4
27307,832,193,5
27308,832,4,5
27309,832,418,5
27310,832,359,5
27311,832,121,4
27312,832,80,5
27313,832,336,5
27314,832,225,5
27315,832,434,4
27316,832,86,4
27317,832,104,5
27318,832,1,4
27319,832,7,5
27320,832,48,5
27321,832,371,4
27322,832,259,5
27323,833,81,3
27324,833,234,5
27325,833,324,4
27326,833,219,5
27327,833,15,5
27328,833,35,5
27329,833,382,4
27330,833,224,2
27331,833,170,5
27332,833,434,4
27333,833,346,5
27334,833,402,5
27335,833,117,5
27336,833,126,2
27337,833,174,5
27338,833,146,5
27339,833,207,4
27340,833,250,5
27341,833,86,5
27342,833,85,4
27343,833,3,5
27344,833,419,5
27345,833,19,4
27346,833,368,4
27347,833,104,5
27348,833,302,5
27349,833,47,5
27350,833,215,5
27351,833,228,5
27352,833,236,5
27353,833,1,5
27354,833,80,5
27355,833,6,5
27356,833,359,4
27357,833,231,4
27358,833,23,5
27359,833,125,5
27360,833,181,5
27361,833,132,4
27362,834,183,4
27363,834,44,5
27364,834,154,5
27365,834,300,1
27366,834,17,5
27367,834,4,5
27368,834,308,5
27369,834,277,4
27370,834,93,5
27371,834,226,5
27372,834,375,5
27373,834,88,5
27374,834,408,2
27375,834,3,5
27376,834,1,4
27377,834,24,5
27378,834,161,5
27379,834,90,5
27380,834,214,4
27381,834,86,5
27382,834,338,5
27383,834,40,4
27384,834,225,4
27385,834,239,5
27386,834,227,5
27387,834,364,1
27388,834,220,4
27389,834,92,5
27390,834,234,5
27391,834,216,5
27392,834,311,4
27393,835,129,3
27394,835,96,4
27395,835,179,5
27396,835,97,4
27397,835,92,5
27398,835,214,5
27399,835,241,4
27400,835,6,4
27401,835,93,5
27402,835,2,5
27403,835,279,5
27404,835,24,5
27405,835,128,5
27406,835,54,5
27407,835,408,5
27408,835,311,5
27409,835,285,5
27410,835,434,5
27411,835,259,5
27412,835,318,4
27413,835,100,5
27414,835,121,4
27415,835,87,4
27416,835,180,4
27417,835,27,4
27418,835,373,5
27419,835,227,5
27420,835,130,5
27421,836,395,3
27422,836,180,5
27423,836,214,5
27424,836,16,5
27425,836,111,5
27426,836,384,4
27427,836,3,2
27428,836,159,4
27429,836,311,4
27430,836,425,1
27431,836,27,4
27432,836,92,1
27433,836,340,4
27434,836,408,4
27435,836,272,4
27436,836,301,4
27437,836,381,5
27438,836,1,4
27439,836,183,4
27440,836,24,5
27441,836,359,4
27442,836,7,5
27443,836,335,4
27444,836,141,5
27445,836,225,5
27446,836,174,4
27447,836,116,5
27448,836,88,4
27449,836,215,3
27450,836,344,5
27451,836,103,5
27452,836,108,5
27453,836,371,4
27454,836,4,4
27455,836,179,5
27456,837,180,4
27457,837,18,2
27458,837,100,5
27459,837,78,4
27460,837,388,5
27461,837,96,5
27462,837,247,5
27463,837,127,5
27464,837,312,5
27465,837,141,5
27466,837,88,5
27467,837,319,5
27468,837,4,5
27469,837,335,4
27470,837,346,5
27471,837,216,4
27472,837,301,5
27473,837,436,5
27474,837,2,5
27475,837,395,4
27476,837,3,5
27477,837,159,5
27478,837,80,3
27479,837,87,5
27480,837,130,5
27481,837,57,5
27482,837,396,4
27483,837,91,5
27484,837,418,5
27485,837,284,5
27486,837,1,5
27487,837,32,5
27488,837,174,5
27489,837,81,2
27490,837,227,5
27491,837,126,5
27492,837,220,5
27493,837,25,4
27494,837,17,5
27495,837,90,5
27496,837,112,5
27497,838,100,5
27498,838,132,5
27499,838,239,5
27500,838,41,4
27501,838,371,4
27502,838,271,5
27503,838,3,5
27504,838,146,5
27505,838,370,4
27506,838,27,5
27507,838,31,4
27508,838,372,5
27509,838,86,5
27510,838,103,5
27511,838,108,5
27512,838,1,4
27513,838,112,5
27514,838,26,4
27515,838,434,4
27516,838,81,4
27517,838,117,4
27518,838,33,5
27519,838,121,5
27520,838,80,5
27521,838,352,4
27522,838,236,4
27523,838,356,5
27524,838,56,3
27525,838,207,3
27526,838,98,4
27527,838,220,5
27528,838,52,4
27529,838,36,5
27530,838,229,3
27531,838,24,5
27532,838,203,5
27533,838,161,5
27534,839,408,4
27535,839,395,5
27536,839,271,4
27537,839,214,5
27538,839,167,4
27539,839,126,4
27540,839,17,2
27541,839,216,4
27542,839,313,4
27543,839,227,5
27544,839,112,5
27545,839,93,4
27546,839,80,5
27547,839,302,5
27548,839,104,4
27549,839,373,4
27550,839,405,4
27551,839,121,5
27552,839,130,4
27553,839,355,5
27554,839,56,4
27555,839,1,5
27556,839,87,5
27557,839,160,4
27558,839,419,4
27559,839,103,5
27560,839,279,5
27561,839,224,3
27562,839,415,3
27563,839,7,4
27564,839,266,5
27565,839,322,4
27566,839,6,5
27567,839,245,5
27568,839,186,5
27569,839,402,5
27570,840,80,5
27571,840,4,5
27572,840,214,5
27573,840,381,5
27574,840,147,5
27575,840,338,5
27576,840,434,4
27577,840,206,5
27578,840,351,5
27579,840,402,4
27580,840,216,5
27581,840,7,4
27582,840,86,5
27583,840,215,5
27584,840,225,5
27585,840,279,5
27586,840,6,4
27587,840,337,5
27588,840,174,5
27589,840,143,3
27590,840,39,5
27591,840,78,4
27592,840,284,4
27593,840,230,5
27594,840,57,5
27595,840,56,4
27596,840,419,5
27597,840,359,4
27598,840,371,5
27599,840,252,4
27600,840,236,5
27601,840,126,4
27602,841,434,5
27603,841,249,4
27604,841,104,4
27605,841,225,5
27606,841,338,4
27607,841,172,5
27608,841,15,4
27609,841,215,5
27610,841,35,5
27611,841,141,4
27612,841,4,5
27613,841,311,4
27614,841,42,5
27615,841,90,5
27616,841,237,4
27617,841,180,4
27618,841,103,5
27619,841,408,4
27620,841,174,5
27621,841,211,5
27622,841,214,5
27623,841,97,4
27624,841,335,4
27625,841,428,5
27626,841,227,4
27627,841,245,5
27628,841,207,5
27629,841,216,4
27630,841,325,3
27631,841,321,4
27632,841,417,5
27633,842,56,4
27634,842,170,5
27635,842,177,5
27636,842,408,4
27637,842,214,4
27638,842,98,5
27639,842,109,4
27640,842,7,5
27641,842,80,5
27642,842,39,5
27643,842,220,4
27644,842,266,5
27645,842,21,5
27646,842,4,4
27647,842,239,5
27648,842,114,3
27649,842,2,5
27650,842,33,5
27651,842,435,5
27652,842,76,1
27653,842,418,5
27654,842,86,5
27655,842,90,5
27656,842,1,5
27657,842,120,5
27658,842,288,5
27659,842,174,5
27660,842,284,5
27661,842,381,5
27662,842,405,4
27663,842,3,5
27664,842,382,4
27665,842,279,5
27666,843,418,5
27667,843,400,5
27668,843,394,4
27669,843,58,4
27670,843,338,5
27671,843,76,4
27672,843,291,5
27673,843,375,5
27674,843,104,5
27675,843,402,5
27676,843,207,4
27677,843,196,5
27678,843,117,4
27679,843,320,4
27680,843,266,5
27681,843,17,5
27682,843,370,5
27683,843,201,5
27684,843,392,5
27685,843,256,5
27686,843,222,5
27687,843,404,5
27688,843,56,5
27689,843,251,5
27690,843,4,5
27691,843,206,4
27692,843,114,4
27693,843,93,5
27694,843,3,5
27695,843,40,5
27696,843,176,5
27697,844,121,5
27698,844,375,5
27699,844,176,5
27700,844,112,5
27701,844,339,5
27702,844,3,5
27703,844,325,5
27704,844,100,4
27705,844,175,4
27706,844,18,5
27707,844,344,5
27708,844,220,5
27709,844,279,5
27710,844,422,5
27711,844,373,5
27712,844,405,4
27713,844,320,4
27714,844,217,4
27715,844,271,4
27716,844,399,5
27717,844,103,5
27718,844,408,4
27719,844,221,5
27720,844,1,5
27721,844,17,3
27722,844,4,5
27723,844,93,5
27724,844,414,4
27725,844,434,4
27726,844,216,5
27727,844,371,4
27728,844,435,5
27729,844,7,5
27730,845,338,4
27731,845,24,3
27732,845,428,5
27733,845,88,2
27734,845,156,4
27735,845,364,4
27736,845,404,4
27737,845,60,4
27738,845,375,5
27739,845,408,5
27740,845,159,4
27741,845,93,5
27742,845,92,4
27743,845,33,5
27744,845,2,5
27745,845,359,5
27746,845,329,5
27747,845,17,5
27748,845,104,5
27749,845,301,5
27750,845,312,5
27751,845,227,5
27752,845,117,5
27753,845,6,4
27754,845,19,2
27755,845,234,4
27756,845,351,5
27757,845,320,2
27758,845,418,5
27759,845,224,4
27760,845,158,5
27761,846,87,4
27762,846,142,4
27763,846,408,4
27764,846,79,5
27765,846,109,4
27766,846,402,5
27767,846,35,5
27768,846,100,4
27769,846,253,5
27770,846,146,5
27771,846,174,5
27772,846,224,4
27773,846,233,4
27774,846,338,2
27775,846,4,4
27776,846,154,2
27777,846,259,1
27778,846,379,3
27779,846,420,5
27780,846,388,5
27781,846,312,5
27782,846,254,5
27783,846,423,5
27784,846,220,5
27785,846,80,5
27786,846,121,5
27787,846,19,5
27788,846,359,4
27789,846,7,5
27790,846,339,4
27791,846,411,5
27792,846,434,4
27793,846,6,4
27794,846,221,1
27795,846,225,5
27796,847,2,5
27797,847,341,4
27798,847,27,5
27799,847,371,5
27800,847,57,5
